file_name,book,chapter,question
melahim1-12,מלכים א׳,12,"רחבעם עונה לבקשת העם: ""אבי יסר אתכם בשוטים ואני אייסר אתכם בעקרבים"""
melahim1-12,מלכים א׳,12,ה' הוא שסובב את הדברים שרחבעם בן שלמה יענה קשה לבקשת העם
melahim1-12,מלכים א׳,12,"קריאת המרד בבית דוד: ""מה לנו חלק בדוד ולא נחלה בבן ישי לאוהליך ישראל"""
melahim1-12,מלכים א׳,12,אדורם שר המיסים נרגם ע'י המורדים
melahim1-12,מלכים א׳,12,העם ממליך את ירבעם בן נבט על 10 משבטי ישראל
melahim1-12,מלכים א׳,12,רחבעם בן שלמה אסף 180 אלף לוחמים כדי להלחם במורדים
melahim1-12,מלכים א׳,12,"שני שבטים נשארו עם רחבעם, יהודה ובנימין"
melahim1-12,מלכים א׳,12,שמעיה איש האלוקים המליץ לפני רחבעם שיצא למלחמה נגד המורדים
melahim1-12,מלכים א׳,12,ירבעם בן נבט בונה את שכם וגם את פנואל
melahim1-12,מלכים א׳,12,ירבעם מאוד רצה שעם ישראל ימשיך לעלות לירושלים
melahim1-12,מלכים א׳,12,"ירבעם הקים שלושה עגלי זהב , אחד בדן אחד בבית אל ואחד בחיפה"
melahim1-12,מלכים א׳,12,ירבעם קבע חג בחודש חשוון במקום סוכות של תשרי
melahim1-2,מלכים א׳,2,"הדבר החשוב ביותר בצוואת דוד לשלמה: "" וְשָׁמַרְתָּ אֶת מִשְׁמֶרֶת ה' אֱלֹהֶיךָ לָלֶכֶת בִּדְרָכָיו לִשְׁמֹר חֻקֹּתָיו מִצְוֹתָיו וּמִשְׁפָּטָיו"""
melahim1-2,מלכים א׳,2,"הציווי של דוד לשלמה לפגוע ביואב  נבע מהדברים הבאים: "" אֲשֶׁר עָשָׂה לִשְׁנֵי שָׂרֵי צִבְאוֹת יִשְׂרָאֵל לְאַבְנֵר בֶּן נֵר וְלַעֲמָשָׂא בֶן יֶתֶר וַיַּהַרְגֵם וַיָּשֶׂם דְּמֵי מִלְחָמָה בְּשָׁלֹם"""
melahim1-2,מלכים א׳,2,"צוואת דוד לשלמה בקשר ליואב בן צרויה: "" וְלֹא תוֹרֵד שֵׂיבָתוֹ בְּשָׁלֹם שְׁאֹל"""
melahim1-2,מלכים א׳,2,"ההוראה של דוד לשלמה על בני ברזילי הגלעדי: "" וְהָיוּ בְּאֹכְלֵי שֻׁלְחָנֶךָ"""
melahim1-2,מלכים א׳,2,שמעי בן גרא היה משבט יהודה
melahim1-2,מלכים א׳,2,ברזילי הגלעדי  עזר לדוד במרד אבשלום
melahim1-2,מלכים א׳,2,שמעי בן גרא עזר לדוד במרד אבשלום
melahim1-2,מלכים א׳,2,דוד היה מלך במשך 50 שנה
melahim1-2,מלכים א׳,2,"אדניה מבקש מבת שבע אם שלמה שתדבר עם המלך שלמה, שיתן לו את אבישג השונמית  "
melahim1-2,מלכים א׳,2,"שלמה מכבד  אמו באמרו: "" שַׁאֲלִי אִמִּי כִּי לֹא אָשִׁיב אֶת פָּנָיִךְ"""
melahim1-2,מלכים א׳,2,"כששלמה שומע את בקשת אדניה הוא ממש שמח: "" כִּי בְנַפְשׁוֹ דִּבֶּר אֲדֹנִיָּהוּ אֶת הַדָּבָר הַזֶּה"""
melahim1-2,מלכים א׳,2,את אביתר הכהן מינה שלמה לכהן גדול
melahim1-2,מלכים א׳,2,יואב עזר  לדוד במרד אבשלום
melahim1-2,מלכים א׳,2,יואב עזר לשלמה במרד אדוניה
melahim1-2,מלכים א׳,2,"יואב שמע שהוא בסכנה ולכן: "" וַיָּנָס יוֹאָב אֶל אֹהֶל ה' וַיַּחֲזֵק בְּקַרְנוֹת הַמִּזְבֵּחַ: "
melahim1-2,מלכים א׳,2,בניהו בן יהוידע הרג את יואב כשהחזיק בקרנות המזבח
melahim1-2,מלכים א׳,2,בניהו בן יהוידע לא השתתף במרד אדוניה. הוא התמנה לשר צבא על ידי שלמה
melahim1-2,מלכים א׳,2,"שמעי בן גרא מסכים להצעת שלמה, שיבנה בית בירושלים שלא יצא מהעיר ירושלים, אם יצא יומת"
melahim1-2,מלכים א׳,2,שמעי עזב את העיר אחרי 5 שנים בגלל שלושה עבדים שברחו לו מצרימה
melahim1-2,מלכים א׳,2,שלמה מזכיר לשמעי את כל הרעה שעשה לדוד אביו ופוקד להוציאו להורג
melahim1-8,מלכים א׳,8,לחנוכת המקדש נאספו רק מפקדי הצבא
melahim1-8,מלכים א׳,8,בהעלאת הארון והמשכן למקדש הקריבו הרבה מאוד קרבנות
melahim1-8,מלכים א׳,8,בתוך הארון היו הרבה מאד ספרי תורה
melahim1-8,מלכים א׳,8,חורב = הר סיני
melahim1-8,מלכים א׳,8,כאשר יצאו הכהנים שהביאו את הארון התמלא בית המקדש בענן
melahim1-8,מלכים א׳,8,שלמה החליט לא לברך את ישראל בחנוכת המקדש
melahim1-8,מלכים א׳,8,דוד מאוד רצה לבנות את המקדש
melahim1-8,מלכים א׳,8,תפילת שלמה היתה עם פרישת כפיים לשמים
melahim1-8,מלכים א׳,8,שלמה מבקש בתפילתו שה' ישמור את ההבטחה לבית דוד
melahim1-8,מלכים א׳,8,שלמה בתפילתו מסביר שה' אינו צריך בית כי הוא נמצא בכל מקום
melahim1-8,מלכים א׳,8,שלמה מבקש שבית המקדש יהיה המקום שממנ ו ישמעו תפילות עם ישראל
melahim1-8,מלכים א׳,8,"שלמה מבקש, אם עם ישראל יפסידו במלחמה, ויבואו להתפלל בבית המקדש, שה' לא ישמע לתפילתם"
melahim1-8,מלכים א׳,8,"שלמה מבקש, אם לא ירד גשם , ועם ישראל יבוא להתפלל במקדש למען גשם, שה' ישמע תפילתם"
melahim1-8,מלכים א׳,8,"שלמה מבקש, אם יהיו מחלות ומחלות בעם ישראל, שה' ישמע לתפילותיהם דרך המקדש. "
melahim1-8,מלכים א׳,8,"שלמה מבקש שה' ישמע לגוי הבא להתפלל במקדש, גם אם אינו מקיים מצוות"
melahim1-8,מלכים א׳,8,"שלמה מבקש, אם ישראל יהיו בגלות, שה' ישמע לתפילת האוייבים "
melahim1-8,מלכים א׳,8,"הסיבה ששלמה מציין לבקשתיו, כי הוא ממשפחה מאוד נחמדה."
melahim1-8,מלכים א׳,8,את כל תפילתו אמר שלמה כשהוא כורע על ברכיו לפני המזבח
melahim1-8,מלכים א׳,8,בסיום תפילתו שלמה מברך את ה' על אשר מילא כל הבטחותיו לישראל
melahim1-8,מלכים א׳,8,חנוכת המקדש היתה שלושה ימים
melahim1-9,מלכים א׳,9,ה' ניגלה אל שלמה אחרי סיום מבצעי הבנייה הגדולים
melahim1-9,מלכים א׳,9,"זוהי התגלות שנייה, בראשונה ביקש שלמה, וקיבל, חכמה "
melahim1-9,מלכים א׳,9,"ה' אומר לשלמה שהוא שמע את תפילתו, ה' מסכים להקדיש את המקדש לעולם"
melahim1-9,מלכים א׳,9,"ה' מזהיר את שלמה, יש תנאי להתמדת מלכותו, לשמוע בקול ה'"
melahim1-9,מלכים א׳,9,"אפילו אם ישראל לא ישמעו בקול ה' ולא ישמרו מצוותיו , הם ימשיכו לחיות בארץ"
melahim1-9,מלכים א׳,9,"""והיה ישראל למשל ולשנינה בכל העמים"" , הכוונה , העמים יקנאו בעם ישראל"
melahim1-9,מלכים א׳,9,"חורבן המקדש, יגרום לאנשים מעמים אחרים, לשרוק ולשאול למה זה קרה"
melahim1-9,מלכים א׳,9,סיבת החורבן תהיה עבודה זרה
melahim1-9,מלכים א׳,9,"משך זמן בניית בית ה' ובית המלך, היה 40 שנה"
melahim1-9,מלכים א׳,9,חירם מלך צור דאג לאספקת עצי ברושים ולא עצי ארזים
melahim1-9,מלכים א׳,9,שלמה נתן לחירם בתמורה 30 עיר
melahim1-9,מלכים א׳,9,"חירם בדק את הערים מתנת שלמה , הערים לא מצאו חן בעיניו"
melahim1-9,מלכים א׳,9,"""ארץ כבול"" הוא האיזור בגליל שניתן לחירם"
melahim1-9,מלכים א׳,9,העיר גזר נכבשה ע'י פרעה וניתנה לשלמה כנדוניה עבור בתו
melahim1-9,מלכים א׳,9,שלמה לא עסק בבניית ערים
melahim1-9,מלכים א׳,9,"""מס עובד"", היו צאצאי העמים שנשארו בארץ ושועבדו ע'י שלמה"
melahim1-9,מלכים א׳,9,"בני ישראל היו אנשי המלחמה , אצל שלמה"
melahim1-9,מלכים א׳,9,550 איש היו שרי העבודה (דאגו שהעובדים יעבדו) של שלמה
melahim1-9,מלכים א׳,9,שלמה לא בנה בית מיוחד לבת פרעה
melahim1-9,מלכים א׳,9,"אניות שלמה הפליגו מעציון גבר (אילת של היום), לאופיר, המלחים היו אנשי חירם מלך צור . האוניות הביאו מאופיר 420 ככר זהב למלך שלמה"
shmuel1-4,שמואל א’,4,בקרב הראשון נפלו 6000 איש מבני ישראל
shmuel1-4,שמואל א’,4,לקראת הקרב השני החליטו זקני ישראל להביא את ארון הברית משילה
shmuel1-4,שמואל א’,4,כאשר הארון הגיע היתה שמחה גדולה במחנה פלישתים
shmuel1-4,שמואל א’,4,עם הארון הגיעו גם חפני ופנחס
shmuel1-4,שמואל א’,4,"""אוי לנו מי יצילנו מיד האלוקים האדירים האלה"" אמרו הפלישתים המודאגים"
shmuel1-4,שמואל א’,4,הפלישתים החליטו להיכנע
shmuel1-4,שמואל א’,4,במלחמה נפלו 300 איש מבני ישראל
shmuel1-4,שמואל א’,4,ארון ה' נלקח בשבי
shmuel1-4,שמואל א’,4,חפני ופנחס ניצלו ממוות
shmuel1-4,שמואל א’,4,המבשר שהגיע לשילה היה משבט יהודה
shmuel1-4,שמואל א’,4,עלי חיכה לשמוע את תוצאת הקרב כשהוא יושב על כסא
shmuel1-4,שמואל א’,4,עלי היה בן 98 באותו זמן
shmuel1-4,שמואל א’,4,המבשר מפרט באוזני עלי: ישראל ברח. היתה גם מגיפה גדולה בעם. חפני ופנחס מתו. הארון נפל בשבי פלישתים
shmuel1-4,שמואל א’,4,"כאשר עלי שמע שהארון נלקח, הוא נפל מהכסא אחורנית ומת"
shmuel1-4,שמואל א’,4,עלי שפט את ישראל 40 שנה
shmuel1-4,שמואל א’,4,כאשר שמעה אשת פנחס את הבשורה הנוראה היא כרעה ללדת
shmuel1-4,שמואל א’,4,אשת פנחס מתה בשעת הלידה
shmuel1-4,שמואל א’,4,"הבן שנולד נקרא ע'י אמו : ""אי – כבוד"""
shmuel1-4,שמואל א’,4,שם הבן מבטא את מצב עם ישראל בנלקח ממנו כבודו
shmuel1-7,שמואל א’,7,אלעזר היה האחראי לשמירת הארון
shmuel1-7,שמואל א’,7,"""..וינהו כל בית ישראל אחרי ה'"". פירוש שלא שמעו בקולו"
shmuel1-7,שמואל א’,7,"שמואל אומר לעם, כדי להינצל מפלישתים עליהם לסלק את האלילים"
shmuel1-7,שמואל א’,7,שמות האלילים המוזכרים: בעלים ועשתרות
shmuel1-7,שמואל א’,7,"שמואל מכנס את כל העם למצפה, צמו ושפכו מים לפני ה'"
shmuel1-7,שמואל א’,7,במצפה החליט העם לא לשמוע בקול ה'
shmuel1-7,שמואל א’,7,פלישתים שמעו שבני ישראל מכונסים במצפה ופחדו מאוד
shmuel1-7,שמואל א’,7,בני ישראל שמעו שפלישתים עולים עליהם ובכלל לא פחדו
shmuel1-7,שמואל א’,7,בני ישראל מבקשים משמואל שיתפלל לה' כדי להושיעם מפלישתים
shmuel1-7,שמואל א’,7,שמואל הקריב פר והתפלל אל ה'
shmuel1-7,שמואל א’,7,כאשר קרבו הפלישתים ה' השמיע קול גדול אשר גרם תבוסה לפלישתים
shmuel1-7,שמואל א’,7,ישראל רדפו אחרי פלישתים עד לבית כר
shmuel1-7,שמואל א’,7,לזכר הנצחון קראו 'אבן העזר' למקום הנצחון
shmuel1-7,שמואל א’,7,הפלישתים ניסו עוד ועוד בימי שמואל להילחם בישראל
shmuel1-7,שמואל א’,7,עם ישראל החזיר לעצמו את כל הערים שכבשו הפלישתים לפני ימי שמואל
shmuel1-7,שמואל א’,7,מלחמה היתה לישראל עם האמורי בימי שמואל
shmuel1-7,שמואל א’,7,לשמואל היה נוהל שיפוט כל ימי חייו
shmuel1-7,שמואל א’,7,הוא סבב כשופט מבית אל לגלגל ולמצפה
shmuel1-7,שמואל א’,7,מקום השיפוט  הקבוע  היה ברמה  בביתו 
shmuel2-15,שמואל ב׳,15,"אבשלום הראה לכולם שהוא יורש העצר, ע'י מרכבה עם 50 איש הרצים לפניה"
shmuel2-15,שמואל ב׳,15,אבשלום לא התערב במשפטים שעשה אביו
shmuel2-15,שמואל ב׳,15,ע'י גניבת לב ישראל הכשיר אבשלום את המרד נגד אביו
shmuel2-15,שמואל ב׳,15,"""רְאֵה דְבָרֶךָ טוֹבִים וּנְכֹחִים וְשֹׁמֵעַ אֵין לְךָ מֵאֵת הַמֶּלֶךְ: "", אמר יואב לאבישי
"
shmuel2-15,שמואל ב׳,15,"""עָלַי יָבוֹא כָּל אִישׁ אֲשֶׁר יִהְיֶה לּוֹ רִיב וּמִשְׁפָּט וְהִצְדַּקְתִּיו"": אומר אבשלום
"
shmuel2-15,שמואל ב׳,15,"ההסבר שנתן אבשלום לאביו דוד מדוע הוא מבקש להגיע לחברון, כי הוא רוצה לבדוק את חומות העיר"
shmuel2-15,שמואל ב׳,15,"הסימן שנתן אבשלום לפרוץ המרד, היה, הנפת דגלים "
shmuel2-15,שמואל ב׳,15,200 איש ליוו את אבשלום מירושלים לחברון
shmuel2-15,שמואל ב׳,15,אחיתופל התנגד להצטרף למרד
shmuel2-15,שמואל ב׳,15,לדוד סיפרו שיש מעטים ההולכים עם אבשלום
shmuel2-15,שמואל ב׳,15,דוד משכנע את אנשיו לברוח מירושלים
shmuel2-15,שמואל ב׳,15,דוד השאיר את 10 פילגשיו לשמור על הבית
shmuel2-15,שמואל ב׳,15,עם דוד נשארים הכריתי והפליתי וכן 600 הגיתים
shmuel2-15,שמואל ב׳,15,איתי הגיתי מסרב ללכת עם דוד
shmuel2-15,שמואל ב׳,15,בכי גדול מלווה את האנשים הבורחים עם דוד
shmuel2-15,שמואל ב׳,15,הכוהנים עם ארון הברית סירבו ללכת עם דוד
shmuel2-15,שמואל ב׳,15,אחימעץ ויהונתן יהיו המדווחים על מה שנעשה בירושלים כשאבשלום יגיע
shmuel2-15,שמואל ב׳,15,יהונתן ואחימעץ היו בני המלך דוד
shmuel2-15,שמואל ב׳,15,חושי הארכי ידידו של דוד נשאר בירושלים . המטרה להפר את עצת אחיתופל
shmuel2-15,שמואל ב׳,15,"סַכֶּל נָא אֶת עֲצַת אֲחִיתֹפֶל ה':  ביקש חושי
"
shmuelb14,שמואל ב',14,בפסוק א' כתוב שדוד התגעגע לאבשלום
shmuelb14,שמואל ב',14,"יואב לקח מתקוע אשה חכמה, כדי שתגרום לדוד להחזיר את אבשלום מגלותו"
shmuelb14,שמואל ב',14,האשה מתקוע מתחפשת לאשה שמחה
shmuelb14,שמואל ב',14,האשה מתקוע באה לפני המלך דוד ומבקשת שיושיע אותה
shmuelb14,שמואל ב',14,"האשה מתקוע סיפרה שהיא אלמנה , אם לשני בנים"
shmuelb14,שמואל ב',14,"האשה מתקוע מספרת על ריב שני בניה: "" וּלְשִׁפְחָתְךָ שְׁנֵי בָנִים וַיִּנָּצוּ שְׁנֵיהֶם בַּשָּׂדֶה"""
shmuelb14,שמואל ב',14,האשה החכמה סיפרה לדוד שהמשפחה מנסה להפעיל גאולת דם על בנה השני
shmuelb14,שמואל ב',14,דוד אומר לאשה שהמשפחה צודקת ולא היא
shmuelb14,שמואל ב',14,האשה שואלת את דוד מדוע הוא לא מחזיר בן מודח
shmuelb14,שמואל ב',14,המלך מבין שהאשה נשלחה ע'י יואב
shmuelb14,שמואל ב',14,האשה מכחישה שנשלחה ע'י יואב
shmuelb14,שמואל ב',14,""" וַאדֹנִי חָכָם כְּחָכְמַת מַלְאַךְ הָאֱלֹהִים לָדַעַת אֶת כָּל אֲשֶׁר בָּאָרֶץ"" אומרת האשה התקועית למלך"
shmuelb14,שמואל ב',14,"המלך אומר ליואב: ""וְלֵךְ הָשֵׁב אֶת הַנַּעַר אֶת אַבְשָׁלוֹם"""
shmuelb14,שמואל ב',14,"בניהו אומר למלך: "" הַיּוֹם יָדַע עַבְדְּךָ כִּי מָצָאתִי חֵן בְּעֵינֶיךָ אֲדֹנִי הַמֶּלֶךְ"""
shmuelb14,שמואל ב',14,יואב מביא את אבשלום מגשור
shmuelb14,שמואל ב',14,"הפגישה בין דוד לאבשלום היתה מאוד נרגשת: "" יִסֹּב אֶל בֵּיתוֹ וּפָנַי לֹא יִרְאֶה"""
shmuelb14,שמואל ב',14,אבשלום היה מאוד מכוער
shmuelb14,שמואל ב',14,לאבשלום נולדו 3 בנים ובת בשם תמר
shmuelb14,שמואל ב',14,אבשלום הצית את שדהו של יואב ובזאת הכריח את יואב לבוא אליו
shmuelb14,שמואל ב',14,אבשלום דורש מיואב שיאמר לאביו המלך כי הוא רוצה לראותו. כי הוא אינו מבין למה הוחזר מגשור.
shmuelb19,שמואל ב',19,"לקראת המלחמה נתן דוד הוראה , להרוג את אבשלום וכך לחסוך חיי אדם"
shmuelb19,שמואל ב',19,הקרב הסתיים בנצחון אנשי דוד
shmuelb19,שמואל ב',19,ראשו של אבשלום נתפס בעץ פיקוס
shmuelb19,שמואל ב',19,אחימעץ בן צדוק סירב לרוץ בשליחות יואב להודיע על הניצחון
shmuelb19,שמואל ב',19,הכושי נשלח ע'י יואב לבשר על הניצחון
shmuelb19,שמואל ב',19,"""יהיו כנער אויבי אדוני המלך..."" השיב הכושי לשאלת דוד אם אבשלום חי"
shmuelb19,שמואל ב',19,"דוד בצערו על מות אבשלום , אמר את המילה 'בני'  8  פעמים"
shmuelb19,שמואל ב',19,יואב הציע לדוד לצרף אליו עוד כמה מתאבלים שלא יהיה לבד באבלו
shmuelb19,שמואל ב',19,"יואב אמר לדוד שאצלו הדברים הפוכים: ""לאהבה את שונאיך ולשנוא את אוהביך"""
shmuelb19,שמואל ב',19,בשבטי ישראל היה דיון והוחלט להחזיר את דוד למלכותו
shmuelb19,שמואל ב',19,שבט יהודה היה הראשון שהחליט להחזיר את דוד כמלך
shmuelb19,שמואל ב',19,"עמשא שהיה שר צבא אבשלום, קיבל מינוי מדוד להיות שר צבא במקום יואב"
shmuelb19,שמואל ב',19,"שמעי בן גרא כאשר ירד לקראת דוד, הביא איתו 2000 איש מבנימין"
shmuelb19,שמואל ב',19,ציבא העבד לבית שאול עם בניו ועבדיו סייעו לדוד במעבר הירדן
shmuelb19,שמואל ב',19,שמעי מבקש סליחה מהמלך אבל דוד מסרב לסלוח לו על התנהגותו
shmuelb19,שמואל ב',19,"אבישי בן צרויה מציע להרוג את שמעי, כי קלל את דוד שהוא משיח ה'"
shmuelb19,שמואל ב',19,"הפסוקים מתארים את אבלו של מפיבושת, כל זמן המרד"
shmuelb19,שמואל ב',19,מפיבושת מסביר לדוד שבגלל ציבא הוא לא הצליח להצטרף אליו בזמן המרד
shmuelb19,שמואל ב',19,דוד מחזיר למפיבושת את כל רכוש בית שאול
shmuelb19,שמואל ב',19,ברזילי הגלעדי סיפק לדוד את הכלכלה שהיה זקוק לה בזמן המרד
shmuelb19,שמואל ב',19,"דוד מציע לברזילי הגלעדי שלא יבוא לירושלים, ברזילי שולח את בנו כמהם עם דוד"
shmuelb19,שמואל ב',19,"כשדוד חצה את הירדן היו איתו כל שבט יהודה, ורק חצי מעם ישראל שהספיק להגיע"
shmuelb19,שמואל ב',19,שבטי ישראל באו אל שבט יהודה בטענות מדוע אין מאפשרים לשאר השבטים להיות איתו
shmuelb19,שמואל ב',19,אנשי יהודה טוענים שדוד קרוב אליהם יותר משאר השבטים
shmuelb19,שמואל ב',19,אנשי השבטים טוענים שהם פי 10 משבט יהודה והם גם היו הראשונים שהציעו למלך לחזור למלכותו
shmuelb20,שמואל ב',20,שבע בן בכרי היה משבט יהודה
shmuelb20,שמואל ב',20,קריאת המרד: אין לנו חלק בדוד ולא נחלה לנו בבן ישי איש לאוהליו ישראל
shmuelb20,שמואל ב',20,אחרי קריאת המרד נטשו אנשי יהודה את דוד 
shmuelb20,שמואל ב',20,"פעולה ראשונה, בהגיע דוד לירושלים, נתן את 10 פילגשיו ב'בית משמרת'"
shmuelb20,שמואל ב',20,"דוד נותן הוראה לשר הצבא עמשא, לאסוף בתוך 5 ימים את צבא שבט יהודה"
shmuelb20,שמואל ב',20,עמשא מאחר ודוד מטיל על יואב את הרדיפה אחרי שבע בן בכרי
shmuelb20,שמואל ב',20,בגבעון מתקיימת הפגישה בין עמשא ליואב בה נרצח עמשא ע'י יואב
shmuelb20,שמואל ב',20,יואב חיפש אבן מתאימה שתוכל להרוג את שבע
shmuelb20,שמואל ב',20,"נער יואב משך את גופת עמשא מהמסילה (הדרך) , וכ הצטרפו לוחמי יהודה אל יואב במירדף אחרי שבע בן בכרי"
shmuelb20,שמואל ב',20,שבע התבצר באבל בית מעכה
shmuelb20,שמואל ב',20,העיר אבל בית מעכה נמצאת בצפון הארץ
shmuelb20,שמואל ב',20,יואב והצבא החלו בפעילות מצור כדי לכבוש את אבל בית מעכה
shmuelb20,שמואל ב',20,אשה חכמה מהעיר קראה ליואב להתקרב כי היא רצתה להרוג אותו
shmuelb20,שמואל ב',20,האישה החכמה שואלת את יואב למה הוא מנסה לחסל את אבל בית מעכה
shmuelb20,שמואל ב',20,יואב משיב לה שזאת מדיניות דוד להרוס את כל צפון הארץ
shmuelb20,שמואל ב',20,האישה מבטיחה ליואב שאנשי העיר יהרגו את שבע בן בכרי
shmuelb20,שמואל ב',20,אחרי מות שבע בן בכרי חזר יואב אל המלך 
shmuelb20,שמואל ב',20,יואב חזר להיות שר צבא דוד
shmuelb20,שמואל ב',20,בניהו בן יהוידע פיקד על הכרתי והפליתי
shmuelb20,שמואל ב',20,אדורם (אדונירם) היה שר המס של דוד
shmuelb24,שמואל ב’,24,ה' כעס על ישראל ולכן נדחף דוד לפקוד את העם
shmuelb24,שמואל ב’,24,הסיבות שה' כעס על ישראל מופיעות בפרקנו
shmuelb24,שמואל ב’,24,"דוד נותן את ההוראה ליפקוד את ישראל, לבניהו בן יהוידע"
shmuelb24,שמואל ב’,24,יואב שמח על הרעיון לפקוד את העם
shmuelb24,שמואל ב’,24,"יואב אומר לדוד: ""ויוסף ה' אלוקיך אל העם כהם וכהם מאה פעמים...."""
shmuelb24,שמואל ב’,24,"המיפקד התחיל בעבר הירדן המזרחי, בערוער"
shmuelb24,שמואל ב’,24,"בצפון הגיעו הפוקדים עד דן, "
shmuelb24,שמואל ב’,24,מצור וצידון פנו הפוקדים צפונה והגיעו עד באר שבע
shmuelb24,שמואל ב’,24,המיפקד ארך 9 חודשים ו  20 יום
shmuelb24,שמואל ב’,24,תוצאות המיפקד: מליון ו 300 אלף לוחמים
shmuelb24,שמואל ב’,24,דוד לא התחרט על ביצוע המיפקד
shmuelb24,שמואל ב’,24,"דוד פונה לה' : ""...העבר נא את עוון עבדך כי נסכלתי מאוד"""
shmuelb24,שמואל ב’,24,גד הנביא מביא לדוד 5 הצעות מה'
shmuelb24,שמואל ב’,24,"דוד בוחר להיות ביד ה' שרבים רחמיו, ולא ליפול בידי אדם"
shmuelb24,שמואל ב’,24,"מגיפת דבר פורצת בעם, מספר המתים 50 אלף"
shmuelb24,שמואל ב’,24,"דוד מבקש שה' יפגע בו, כי הוא חטא, ולא בעם"
shmuelb24,שמואל ב’,24,"דוד בהוראת ה' מבקש ליקנות את גורן ארונה היבוסי, בחברון"
shmuelb24,שמואל ב’,24,"מטרת קניית הגורן, כדי להקים עליו מזבח, וכך תיעצר המגיפה"
shmuelb24,שמואל ב’,24,"למימון הקנייה של הגורן (הוא הר המוריה), לקח דוד 50 שקל מכל שבט"
shmuelb24,שמואל ב’,24,המגיפה המשיכה על – אף הקמת המיזבח והקרבת העולות והשלמים ע'י דוד
shmuelb6,שמואל ב׳,6,"הארון לא היה באוהל ה' בגבעון, מאז שהוחזר מארץ פלישתים"
shmuelb6,שמואל ב׳,6,"הארון לא נשאר בבית שמש אלא עבר לקרית יערים, בגלל המכה שהיכה ה' באנשי בית שמש"
shmuelb6,שמואל ב׳,6,בפרקנו מסופר על שני שלבים בהעלאת הארון לירושלים
shmuelb6,שמואל ב׳,6,"את הארון, בשלב הראשון של ההעלאה,  נשאו הלויים, מבית אבינדב שבקרית יערים"
shmuelb6,שמואל ב׳,6,"עוזה פחד שהארון יפול , לכן אחז בו"
shmuelb6,שמואל ב׳,6,""" וַיִּקְרָא לַמָּקוֹם הַהוּא פֶּרֶץ עֻזָּה עַד הַיּוֹם הַזֶּה"":  כתוצאה ממות עוזה"
shmuelb6,שמואל ב׳,6,""" אֵיךְ יָבוֹא אֵלַי אֲרוֹן ה’"": אמר אביתר הכהן הגדול לדוד"
shmuelb6,שמואל ב׳,6,"את הארון מיקמו בבית עובד אדום הגיתי, הארון היה שם שלושה חודשים"
shmuelb6,שמואל ב׳,6,"ברכה גדולה באה על בית עובד אדום הגיתי, בגלל היות הארון בביתו"
shmuelb6,שמואל ב׳,6,ההעלאה השנייה של הארון היתה בחשאי
shmuelb6,שמואל ב׳,6,דוד זבח זבחים על כל ששה צעדים שצעדו נושאי הארון 
shmuelb6,שמואל ב׳,6,דוד לא רקד לפני הארון בהעלאה השנייה שלו
shmuelb6,שמואל ב׳,6,"מסופר על אביגייל אשת דוד: "" וַתֵּרֶא אֶת הַמֶּלֶךְ דָּוִד מְפַזֵּז וּמְכַרְכֵּר לִפְנֵי ה’ וַתִּבֶז לוֹ בְּלִבָּהּ:"
shmuelb6,שמואל ב׳,6,הארון מוקם באוהל מיוחד בעיר דוד
shmuelb6,שמואל ב׳,6,"לכבוד ההעלאה של הארון לעיר דוד, הקריב דוד עולות לה'"
shmuelb6,שמואל ב׳,6,דוד חילק לכל איש ואישה חלת לחם ובשר לכבוד ההעלאה של הארון לעיר דוד
shmuelb6,שמואל ב׳,6,""" וַיְבָרֶךְ אֶת הָעָם בְּשֵׁם ה’ צְבָאוֹת"" , אביתר מברך בברכת כוהנים לכבוד ההעלאה של הארון לירושלים"
shmuelb6,שמואל ב׳,6,""" וַתֹּאמֶר מַה נִּכְבַּד הַיּוֹם מֶלֶךְ יִשְׂרָאֵל אֲשֶׁר נִגְלָה הַיּוֹם לְעֵינֵי אַמְהוֹת עֲבָדָיו כְּהִגָּלוֹת נִגְלוֹת אַחַד הָרֵקִים"" אמרה מיכל בלעג לדוד"
shmuelb6,שמואל ב׳,6,"תשובת דוד למיכל היתה: "" לִפְנֵי ה’ אֲשֶׁר בָּחַר בִּי מֵאָבִיךְ וּמִכָּל בֵּיתוֹ לְצַוֹּת אֹתִי נָגִיד עַל עַם ה’ עַל יִשְׂרָאֵל וְשִׂחַקְתִּי לִפְנֵי ה’"""
shmuelb6,שמואל ב׳,6,  לא היו למיכל ילדים עד יום מותה
shmuelb7,שמואל ב׳,7,"במשפט זה מבקש דוד לומר הגיע זמן בניית מקדש לה': "" רְאֵה נָא אָנֹכִי יוֹשֵׁב בְּבֵית אֲרָזִים וַאֲרוֹן הָאֱלֹהִים יֹשֵׁב בְּתוֹךְ הַיְרִיעָה:"""
